# {'date': u'2017_mar_24_1017', 'frameRate': 58.947370350960753, 'expName': 'pilot4', u'participant': u'4'}
subj,trial,time,stimulus,response
4,0,0.0013093638,stimulus,
4,0,0.6170285093,tap,lalt
4,1,0.7505179918,stimulus,
4,1,1.2409608802,tap,lalt
4,2,1.5005346310,stimulus,
4,2,1.9929739104,tap,rctrl
4,3,2.2505366525,stimulus,
4,3,2.9049765776,tap,rctrl
4,4,3.0005750626,stimulus,
4,5,3.7505512701,stimulus,
4,5,3.8009073487,tap,rctrl
4,6,4.5006108291,stimulus,
4,6,4.5529023401,tap,rctrl
4,7,5.2505941899,stimulus,
4,7,5.3208333152,tap,rctrl
4,8,6.0006086520,stimulus,
4,8,6.0888065880,tap,lalt
4,8,6.7447894475,tap,lalt
4,9,6.7506274683,stimulus,
4,10,7.5006475286,stimulus,
4,10,7.5768105142,tap,rctrl
4,11,8.2506672779,stimulus,
4,11,8.3448276398,tap,rctrl
4,12,9.0007084871,stimulus,
4,12,9.1767513596,tap,rctrl
4,13,9.7507148629,stimulus,
4,13,9.8327301759,tap,rctrl
4,14,10.5007479857,stimulus,
4,14,10.5208381670,tap,rctrl
4,14,11.1126718423,tap,lalt
4,15,11.2507574716,stimulus,
4,15,11.9766550700,tap,lalt
4,16,12.0007277699,stimulus,
4,16,12.7126353916,tap,rctrl
4,17,12.7507677350,stimulus,
4,18,13.5008017909,stimulus,
4,18,13.6246399250,tap,lalt
4,19,14.2508087887,stimulus,
4,19,14.3766000830,tap,rctrl
4,20,15.0008506199,stimulus,
4,20,15.1446349363,tap,rctrl
4,21,15.7508787666,stimulus,
4,21,15.8325668942,tap,rctrl
4,22,16.5008795441,stimulus,
4,22,16.6488650211,tap,rctrl
4,23,17.2508961833,stimulus,
4,23,17.3205123500,tap,lalt
4,24,18.0008941617,stimulus,
4,24,18.0244686191,tap,lalt
4,25,18.7509160881,stimulus,
4,25,18.7764657877,tap,rctrl
4,26,19.5009314833,stimulus,
4,26,19.5604733241,tap,rctrl
4,27,20.2509387921,stimulus,
4,27,20.2964265876,tap,lalt
4,28,21.0009706709,stimulus,
4,28,21.0164615952,tap,lalt
4,29,21.7509950854,stimulus,
4,29,21.8003910675,tap,lalt
4,30,22.5010020832,stimulus,
4,30,22.5363741882,tap,lalt
4,31,23.2510277417,stimulus,
4,31,23.2723150112,tap,lalt
4,31,23.9443147176,tap,rctrl
4,32,24.0010306963,stimulus,
4,33,24.7510787478,stimulus,
4,33,24.7603049418,tap,rctrl
4,34,25.5010201219,stimulus,
4,34,25.5283463264,tap,rctrl
4,35,26.2510868341,stimulus,
4,35,26.2802371286,tap,lalt
4,36,27.0010083034,stimulus,
4,36,27.0802674212,tap,rctrl
4,37,27.7511247777,stimulus,
4,37,27.7842224463,tap,rctrl
4,38,28.5011467041,stimulus,
4,38,28.5361947338,tap,lalt
4,38,29.2401628214,tap,lalt
4,39,29.2511313090,stimulus,
4,40,30.0011815375,stimulus,
4,40,30.0242064354,tap,rctrl
4,40,30.7441363206,tap,rctrl
4,41,30.7511499697,stimulus,
4,42,31.5011320865,stimulus,
4,42,31.5121515802,tap,lalt
4,43,32.2512062631,stimulus,
4,43,32.3761046396,tap,rctrl
4,44,33.0012157489,stimulus,
4,44,33.0640764071,tap,lalt
4,45,33.7512211917,stimulus,
4,45,33.8000548627,tap,lalt
4,46,34.5012477833,stimulus,
4,46,34.5520526532,tap,rctrl
4,47,35.2512526040,stimulus,
4,47,35.2560089223,tap,rctrl
4,48,36.0012739083,stimulus,
4,48,36.0720457985,tap,rctrl
4,49,36.7513123184,stimulus,
4,49,36.8400470625,tap,rctrl
4,50,37.5013323787,stimulus,
4,50,37.5919826505,tap,rctrl
4,51,41.0941675152,probe1,1
4,52,41.8603723694,stimulus,
4,52,42.4558318317,tap,rctrl
4,53,42.6102888624,stimulus,
4,53,42.9998311201,tap,rctrl
4,54,43.3603033245,stimulus,
4,54,43.7678143453,tap,rctrl
4,55,44.1103118774,stimulus,
4,55,44.7757694301,tap,rctrl
4,56,44.8603512205,stimulus,
4,57,45.6103457778,stimulus,
4,57,45.6397327529,tap,rctrl
4,58,46.3603670822,stimulus,
4,58,46.4077007385,tap,rctrl
4,58,47.0476795026,tap,lalt
4,59,47.1104117125,stimulus,
4,60,47.8605754607,stimulus,
4,60,47.8956800947,tap,lalt
4,61,48.6104729820,stimulus,
4,61,48.6316429996,tap,lalt
4,62,49.3604765587,stimulus,
4,62,49.3676323406,tap,rctrl
4,63,50.1104984851,stimulus,
4,63,50.1516069097,tap,rctrl
4,64,50.8605126361,stimulus,
4,64,50.9995994155,tap,rctrl
4,65,51.6105386057,stimulus,
4,65,51.7035749675,tap,rctrl
4,66,52.3605857241,stimulus,
4,66,52.4555727580,tap,rctrl
4,67,53.1105967651,stimulus,
4,67,53.2236256501,tap,rctrl
4,67,53.8154938479,tap,lalt
4,68,53.8606588121,stimulus,
4,69,54.6106241342,stimulus,
4,69,54.6634935070,tap,lalt
4,70,55.3606451276,stimulus,
4,70,55.4635085600,tap,lalt
4,71,56.1106664320,stimulus,
4,71,56.1514262113,tap,lalt
4,71,56.8554400178,tap,rctrl
4,72,56.8606787170,stimulus,
4,73,57.6107180601,stimulus,
4,73,57.7034042214,tap,lalt
4,74,58.3607717098,stimulus,
4,74,58.4553643795,tap,rctrl
4,75,59.1107553816,stimulus,
4,75,59.2073988695,tap,lalt
4,76,59.8607944137,stimulus,
4,76,59.9593447210,tap,rctrl
4,77,60.6108244264,stimulus,
4,77,60.7113272719,tap,lalt
4,78,61.3608239599,stimulus,
4,78,61.4953335643,tap,rctrl
4,79,62.1108318908,stimulus,
4,79,62.2792960039,tap,rctrl
4,80,62.8608765211,stimulus,
4,80,62.8872435622,tap,rctrl
4,80,63.5912060516,tap,lalt
4,81,63.6109855311,stimulus,
4,81,64.3592073155,tap,lalt
4,82,64.3609474320,stimulus,
4,83,65.1109920623,stimulus,
4,83,65.1272132447,tap,lalt
4,83,65.7351803967,tap,rctrl
4,84,65.8609953280,stimulus,
4,84,66.5511671998,tap,rctrl
4,85,66.6110101011,stimulus,
4,86,67.3610242522,stimulus,
4,86,67.4151563368,tap,lalt
4,86,68.0871090803,tap,rctrl
4,87,68.1110250297,stimulus,
4,88,68.8610444680,stimulus,
4,88,68.9190819400,tap,rctrl
4,89,69.6110828781,stimulus,
4,89,69.6550544863,tap,lalt
4,90,70.3611175560,stimulus,
4,90,70.4710801660,tap,lalt
4,91,71.1111584542,stimulus,
4,91,71.2870728784,tap,rctrl
4,92,71.8611648299,stimulus,
4,92,71.9750356265,tap,rctrl
4,93,72.6111463247,stimulus,
4,93,72.6150193668,tap,lalt
4,94,73.3611561216,stimulus,
4,94,73.3829988598,tap,rctrl
4,95,74.1111659185,stimulus,
4,95,74.1349490654,tap,lalt
4,96,74.8611962422,stimulus,
4,96,74.8709296981,tap,lalt
4,96,75.5909049912,tap,rctrl
4,97,75.6116315046,stimulus,
4,98,103.3664744400,probe1,0
4,99,104.1323692145,stimulus,
4,99,104.7261265038,tap,rctrl
4,100,104.8820956787,stimulus,
4,100,105.4940820489,tap,lalt
4,101,105.6321225813,stimulus,
4,102,106.3821466848,stimulus,
4,102,106.4540742985,tap,rctrl
4,103,107.1321042316,stimulus,
4,103,107.3020562299,tap,rctrl
4,104,107.8821889826,stimulus,
4,104,107.9580891624,tap,rctrl
4,105,108.6321835398,stimulus,
4,105,108.7420422716,tap,lalt
4,106,109.3822303473,stimulus,
4,106,109.4460588772,tap,lalt
4,107,110.1322379671,stimulus,
4,107,110.1340598799,tap,rctrl
4,108,110.8822542952,stimulus,
4,108,110.9499070383,tap,rctrl
4,109,111.6322849300,stimulus,
4,109,111.6699037913,tap,lalt
4,110,112.3823295603,stimulus,
4,110,112.4538848917,tap,lalt
4,110,113.1098643300,tap,rctrl
4,111,113.1323234956,stimulus,
4,111,113.8458449626,tap,lalt
4,112,113.8823220960,stimulus,
4,112,114.6298344603,tap,rctrl
4,113,114.6323253617,stimulus,
4,114,115.3823690590,stimulus,
4,114,115.3977977807,tap,lalt
4,115,116.1324171104,stimulus,
4,115,116.1977829765,tap,rctrl
4,116,116.8824275294,stimulus,
4,116,116.9817640769,tap,rctrl
4,117,117.6324335941,stimulus,
4,117,117.8137577745,tap,rctrl
4,118,118.3824604967,stimulus,
4,118,118.5177420348,tap,rctrl
4,119,119.1324976627,stimulus,
4,119,119.2697280069,tap,rctrl
4,120,119.8825326517,stimulus,
4,120,120.0216968733,tap,rctrl
4,121,120.6325552001,stimulus,
4,121,120.6936614352,tap,lalt
4,122,121.3825727723,stimulus,
4,122,121.3976267237,tap,lalt
4,123,122.1326071392,stimulus,
4,123,122.1343715147,tap,lalt
4,124,122.8826253335,stimulus,
4,124,122.9496143753,tap,rctrl
4,125,123.6326640546,stimulus,
4,125,123.7495961499,tap,rctrl
4,126,124.3826474154,stimulus,
4,126,124.4375775588,tap,lalt
4,127,125.1326824043,stimulus,
4,127,125.1415154782,tap,lalt
4,128,125.8826962444,stimulus,
4,128,126.0535573330,tap,rctrl
4,129,126.6327694879,stimulus,
4,129,126.8375480748,tap,rctrl
4,130,127.3828218936,stimulus,
4,130,127.5736328967,tap,rctrl
4,131,128.1328239151,stimulus,
4,131,128.3094832150,tap,rctrl
4,131,128.7893998760,tap,lalt
4,132,128.8828004337,stimulus,
4,133,129.6328064984,stimulus,
4,133,129.6854149315,tap,lalt
4,134,130.3828965366,stimulus,
4,134,130.4854069695,tap,rctrl
4,135,131.1328929600,stimulus,
4,135,131.2853893662,tap,rctrl
4,136,131.8829064890,stimulus,
4,136,132.0053755448,tap,lalt
4,137,132.6329489423,stimulus,
4,137,132.7733500617,tap,lalt
4,138,133.3829503418,stimulus,
4,138,133.4933312641,tap,rctrl
4,139,134.1329588947,stimulus,
4,139,134.2613141783,tap,rctrl
4,140,134.8829270159,stimulus,
4,140,135.0932820618,tap,rctrl
4,141,135.6329875079,stimulus,
4,141,135.7972545036,tap,lalt
4,142,136.3830200087,stimulus,
4,142,136.4852399557,tap,lalt
4,143,137.1330596628,stimulus,
4,143,137.3012087201,tap,lalt
4,144,137.8830470668,stimulus,
4,144,137.9892013254,tap,lalt
4,145,138.6330783236,stimulus,
4,145,138.8211872477,tap,lalt
4,146,139.3830927857,stimulus,
4,146,139.5412126139,tap,rctrl
4,147,140.1331016495,stimulus,
4,147,140.4211874965,tap,rctrl
4,148,140.8831714719,stimulus,
4,148,141.0931305986,tap,rctrl
4,149,141.6331514116,stimulus,
4,149,141.7171027791,tap,rctrl
4,150,142.3831879556,stimulus,
4,150,142.4211539072,tap,rctrl
4,150,143.0930292085,tap,lalt
4,151,148.8423619305,probe1,1
4,152,149.6074564691,stimulus,
4,153,150.3573897569,stimulus,
4,153,150.5968655510,tap,rctrl
4,154,151.1074639334,stimulus,
4,154,151.1888472685,tap,lalt
4,155,151.8574482273,stimulus,
4,155,151.9408186229,tap,lalt
4,156,152.6074689096,stimulus,
4,156,152.7728141867,tap,rctrl
4,157,153.3575014104,stimulus,
4,157,153.4127596723,tap,rctrl
4,158,154.1075354663,stimulus,
4,158,154.1967569454,tap,lalt
4,159,154.8575486844,stimulus,
4,159,154.9967415191,tap,rctrl
4,160,155.6075553712,stimulus,
4,160,156.1007193103,tap,lalt
4,161,156.3575651681,stimulus,
4,162,157.1075982909,stimulus,
4,163,157.8576230164,stimulus,
4,163,157.9566525944,tap,lalt
4,164,158.6076436988,stimulus,
4,164,158.7726250909,tap,rctrl
4,165,159.3576491415,stimulus,
4,165,159.5406185795,tap,rctrl
4,166,160.1076884846,stimulus,
4,166,160.1325850573,tap,lalt
4,167,160.8577104110,stimulus,
4,167,160.9006121353,tap,lalt
4,168,161.6077226960,stimulus,
4,168,161.7325793969,tap,lalt
4,169,162.3577489766,stimulus,
4,169,162.5805781230,tap,rctrl
4,170,163.1077939180,stimulus,
4,170,163.2685029276,tap,rctrl
4,171,163.8578494337,stimulus,
4,171,163.9725033605,tap,rctrl
4,172,164.6078184880,stimulus,
4,172,164.6924484854,tap,rctrl
4,173,165.3578581421,stimulus,
4,173,165.4284477788,tap,rctrl
4,174,166.1078582976,stimulus,
4,174,166.1163943542,tap,lalt
4,175,166.8578957746,stimulus,
4,175,167.0124137639,tap,lalt
4,176,167.6079180121,stimulus,
4,176,167.8123747007,tap,lalt
4,177,168.3579066601,stimulus,
4,177,168.4203564704,tap,lalt
4,178,169.1079198781,stimulus,
4,178,169.1563308828,tap,rctrl
4,179,169.8579956097,stimulus,
4,179,169.9083196540,tap,rctrl
4,180,170.6079783485,stimulus,
4,180,170.6762935488,tap,rctrl
4,181,171.3580195577,stimulus,
4,181,171.4762759455,tap,rctrl
4,182,172.1081211034,stimulus,
4,182,172.1802972162,tap,lalt
4,183,172.8581060193,stimulus,
4,183,172.8842298484,tap,rctrl
4,184,173.6081133281,stimulus,
4,184,173.7642205927,tap,rctrl
4,185,174.3581265461,stimulus,
4,185,174.5641905488,tap,lalt
4,186,175.1081568699,stimulus,
4,186,175.4761882399,tap,rctrl
4,187,175.8581825284,stimulus,
4,187,176.0841435735,tap,lalt
4,188,176.6082047658,stimulus,
4,188,176.7881471165,tap,rctrl
4,189,177.3582341565,stimulus,
4,189,177.5401685440,tap,rctrl
4,190,178.1082361781,stimulus,
4,190,178.1801102976,tap,lalt
4,191,178.8582553054,stimulus,
4,191,178.9160974615,tap,lalt
4,192,179.6082747437,stimulus,
4,192,179.7960745211,tap,rctrl
4,193,180.3583063115,stimulus,
4,193,180.5000578484,tap,rctrl
4,194,181.1083136203,stimulus,
4,194,181.3000393120,tap,rctrl
4,195,181.8583268383,stimulus,
4,195,181.9720057401,tap,lalt
4,196,182.6083640044,stimulus,
4,196,182.7239683862,tap,rctrl
4,197,183.3583766004,stimulus,
4,197,183.3799854570,tap,rctrl
4,197,184.0999296489,tap,rctrl
4,198,184.1083854643,stimulus,
4,199,184.8583912180,stimulus,
4,199,184.8999055143,tap,lalt
4,200,187.4177001103,probe1,2
4,201,188.1836113684,stimulus,
4,201,188.7078212249,tap,rctrl
4,202,188.9335465222,stimulus,
4,202,189.2517850578,tap,lalt
4,203,189.6835712477,stimulus,
4,203,189.8437789048,tap,lalt
4,204,190.4336140120,stimulus,
4,204,190.4837629560,tap,rctrl
4,205,191.1836126124,stimulus,
4,205,191.2837441086,tap,rctrl
4,206,191.9336146340,stimulus,
4,206,192.0036898556,tap,rctrl
4,207,192.6836151005,stimulus,
4,207,192.6916656662,tap,rctrl
4,208,193.4336665732,stimulus,
4,208,193.4436472841,tap,lalt
4,209,194.1836984520,stimulus,
4,209,194.2436480306,tap,lalt
4,210,194.9336917652,stimulus,
4,210,194.9956249833,tap,lalt
4,211,195.6837202229,stimulus,
4,211,195.7155875249,tap,lalt
4,212,196.4337461924,stimulus,
4,212,196.4836886240,tap,lalt
4,213,197.1837563003,stimulus,
4,213,197.1877963563,tap,lalt
4,214,197.9337178903,stimulus,
4,214,198.0195726560,tap,rctrl
4,215,198.6838209910,stimulus,
4,215,198.8675477451,tap,rctrl
4,216,199.4338547359,stimulus,
4,216,199.5875193061,tap,rctrl
4,216,200.1794434862,tap,lalt
4,217,200.1838334315,stimulus,
4,218,200.9338926794,stimulus,
4,218,200.9634513337,tap,lalt
4,219,201.6839018543,stimulus,
4,219,201.6994344544,tap,rctrl
4,220,202.4339085411,stimulus,
4,220,202.4834227080,tap,rctrl
4,221,203.1838978112,stimulus,
4,221,203.2834265646,tap,rctrl
4,222,203.9339791410,stimulus,
4,222,203.9713675418,tap,lalt
4,223,204.6839752533,stimulus,
4,223,204.7393607195,tap,rctrl
4,224,205.4340043330,stimulus,
4,224,205.4753519265,tap,rctrl
4,225,206.1840119528,stimulus,
4,225,206.2596263119,tap,lalt
4,226,206.9340581382,stimulus,
4,226,206.9793487517,tap,rctrl
4,227,207.6840750884,stimulus,
4,227,207.7472800378,tap,rctrl
4,228,208.4340917276,stimulus,
4,228,208.4672316939,tap,lalt
4,229,209.1841061897,stimulus,
4,229,209.2992480955,tap,rctrl
4,230,209.9341551742,stimulus,
4,230,210.0512331346,tap,rctrl
4,231,210.6842047808,stimulus,
4,231,210.7711748383,tap,lalt
4,232,211.4342030702,stimulus,
4,232,211.5871740819,tap,lalt
4,233,212.1841802108,stimulus,
4,233,212.2911564761,tap,lalt
4,234,212.9342665168,stimulus,
4,234,213.0431321848,tap,lalt
4,235,213.6842669833,stimulus,
4,235,213.8271251036,tap,rctrl
4,236,214.4342845555,stimulus,
4,236,214.6271401567,tap,rctrl
4,237,215.1843195445,stimulus,
4,237,215.2831090206,tap,lalt
4,238,215.9343408489,stimulus,
4,238,215.9390589127,tap,rctrl
4,239,216.6844523469,stimulus,
4,239,216.9950909743,tap,rctrl
4,240,217.4344394399,stimulus,
4,240,217.5390193518,tap,lalt
4,240,218.1789595503,tap,rctrl
4,241,218.1844511029,stimulus,
4,242,218.9344730293,stimulus,
4,242,218.9469437086,tap,lalt
4,243,221.8069938687,probe1,1
4,244,222.5736487583,stimulus,
4,244,222.9948726434,tap,rctrl
4,245,223.3235764479,stimulus,
4,245,223.6348417660,tap,lalt
4,246,224.0735538994,stimulus,
4,246,224.1948370635,tap,rctrl
4,247,224.8235668065,stimulus,
4,247,224.9468012647,tap,lalt
4,248,225.5735859338,stimulus,
4,248,225.6507954774,tap,rctrl
4,249,226.3236426936,stimulus,
4,249,226.3547595218,tap,rctrl
4,250,227.0736419161,stimulus,
4,250,227.1067178138,tap,lalt
4,251,227.8236560671,stimulus,
4,251,227.8747125464,tap,rctrl
4,252,228.5736907451,stimulus,
4,252,228.6427134994,tap,lalt
4,253,229.3237052072,stimulus,
4,253,229.4266871355,tap,lalt
4,254,230.0737302437,stimulus,
4,254,230.1306611323,tap,lalt
4,255,230.8236629094,stimulus,
4,255,230.9786455518,tap,lalt
4,256,231.5737684983,stimulus,
4,256,231.6986457260,tap,rctrl
4,257,232.3237888696,stimulus,
4,257,232.5306484430,tap,rctrl
4,258,233.0738045757,stimulus,
4,258,233.1545892112,tap,rctrl
4,259,233.8239098536,stimulus,
4,259,233.8425715532,tap,lalt
4,260,234.5738664673,stimulus,
4,260,234.5945286010,tap,lalt
4,261,235.3239515293,stimulus,
4,261,235.3945299695,tap,lalt
4,262,236.0738907263,stimulus,
4,262,236.1784864999,tap,lalt
4,262,236.8184590437,tap,rctrl
4,263,236.8238955470,stimulus,
4,264,237.5739299139,stimulus,
4,264,237.6504477651,tap,rctrl
4,265,238.3239580605,stimulus,
4,265,238.3864349290,tap,rctrl
4,266,239.0739927385,stimulus,
4,266,239.1703955025,tap,rctrl
4,266,239.7943860328,tap,lalt
4,267,239.8239904059,stimulus,
4,268,240.5740117103,stimulus,
4,268,240.5783534486,tap,rctrl
4,269,241.3240239953,stimulus,
4,269,241.3623345490,tap,rctrl
4,270,242.0740415675,stimulus,
4,270,242.0982968318,tap,rctrl
4,271,242.8240896190,stimulus,
4,271,242.9783224095,tap,rctrl
4,272,243.5741395365,stimulus,
4,272,243.6823138231,tap,lalt
4,273,249.0444941097,probe1,1
4,274,249.8103807978,stimulus,
4,274,250.1461607650,tap,rctrl
4,275,250.5603243490,stimulus,
4,275,250.7541838994,tap,rctrl
4,276,251.3103372560,stimulus,
4,276,251.3780777047,tap,rctrl
4,277,252.0603492300,stimulus,
4,277,252.0820753385,tap,lalt
4,278,252.8103916833,stimulus,
4,278,252.8981196790,tap,rctrl
4,279,253.5603896617,stimulus,
4,279,253.5699800516,tap,lalt
4,280,254.3103720895,stimulus,
4,280,254.3379474152,tap,lalt
4,281,255.0603912168,stimulus,
4,281,255.0739799869,tap,lalt
4,281,255.7619701042,tap,rctrl
4,282,255.8104657043,stimulus,
4,283,256.5604652378,stimulus,
4,283,256.5939227482,tap,rctrl
4,284,257.3105204426,stimulus,
4,284,257.3618876236,tap,rctrl
4,285,258.0605131338,stimulus,
4,285,258.1299084814,tap,rctrl
4,286,258.8105614962,stimulus,
4,286,258.9138805624,tap,lalt
4,287,259.5605852887,stimulus,
4,287,259.6498590179,tap,lalt
4,288,260.3106081482,stimulus,
4,288,260.4018387697,tap,lalt
4,289,261.0606005283,stimulus,
4,289,261.1538253638,tap,rctrl
4,290,261.8106187226,stimulus,
4,290,261.8257765522,tap,rctrl
4,291,262.5606745494,stimulus,
4,291,262.6097461452,tap,lalt
4,292,263.3106607093,stimulus,
4,292,263.3617246529,tap,lalt
4,293,264.0606807696,stimulus,
4,293,264.1777416243,tap,rctrl
4,293,264.7697021928,tap,rctrl
4,294,264.8106803031,stimulus,
4,295,265.5607330198,stimulus,
4,295,265.5856591387,tap,lalt
4,296,266.3107369075,stimulus,
4,296,266.4336706163,tap,lalt
4,297,267.0608238355,stimulus,
4,297,267.0896466335,tap,lalt
4,298,267.8107966219,stimulus,
4,298,267.8256477930,tap,rctrl
4,299,268.5608474725,stimulus,
4,299,268.6256479174,tap,rctrl
4,300,269.3108373646,stimulus,
4,300,269.4576002503,tap,rctrl
4,301,270.0608583579,stimulus,
4,301,270.0975923879,tap,rctrl
4,301,270.7535245523,tap,lalt
4,302,270.8108840165,stimulus,
4,303,271.5609018997,stimulus,
4,303,271.5694936277,tap,lalt
4,304,272.3109328455,stimulus,
4,304,272.3535086284,tap,lalt
4,305,273.0609466856,stimulus,
4,305,273.1374570725,tap,lalt
4,306,273.8109686120,stimulus,
4,306,273.8734429923,tap,lalt
4,307,274.5609942705,stimulus,
4,307,274.6414399021,tap,rctrl
4,308,275.3110267714,stimulus,
4,308,275.4094206392,tap,lalt
4,309,276.0610468317,stimulus,
4,309,276.1134151629,tap,rctrl
4,310,276.8110721792,stimulus,
4,310,276.9933838252,tap,lalt
4,310,277.5373507683,tap,lalt
4,311,277.5610651814,stimulus,
4,312,278.3111888090,stimulus,
4,312,278.3213337347,tap,rctrl
4,313,279.0611898976,stimulus,
4,313,279.2333174302,tap,lalt
4,314,279.8112108909,stimulus,
4,314,279.8252885732,tap,rctrl
4,315,280.5612381045,stimulus,
4,315,280.6412750653,tap,lalt
4,316,281.3112286186,stimulus,
4,316,281.3612764835,tap,rctrl
4,317,282.0612611195,stimulus,
4,317,282.1612367983,tap,lalt
4,318,282.8112796247,stimulus,
4,318,282.9132342778,tap,rctrl
4,319,283.5612869335,stimulus,
4,319,283.6492037140,tap,rctrl
4,320,284.3112982855,stimulus,
4,320,284.4331751730,tap,lalt
4,321,285.0613298533,stimulus,
4,321,285.1851698534,tap,lalt
4,322,287.2824266585,probe1,0
4,323,288.0474857416,stimulus,
4,323,288.4810786047,tap,rctrl
4,324,288.7974233836,stimulus,
4,324,289.1050330575,tap,lalt
4,325,289.5474406448,stimulus,
4,325,289.7130474836,tap,rctrl
4,326,290.2974790548,stimulus,
4,326,290.3369882518,tap,rctrl
4,327,291.0474736121,stimulus,
4,327,291.1530117544,tap,rctrl
4,328,291.7974215175,stimulus,
4,328,291.8410659403,tap,lalt
4,329,292.5475190200,stimulus,
4,329,292.6249422294,tap,lalt
4,330,293.2975515208,stimulus,
4,330,293.3929397612,tap,rctrl
